name,company,price,original_price,discount,offers,url,page,discount_pct,savings,price_band,high_discount
Men Striped High Neck Cotton Blend Black T-Shirt,Toura,158,586,73,Hot Deal,https://www.flipkart.com/toura-striped-men-high-neck-black-t-shirt/p/itmc53d81d982270?pid=TSHHGYM4ARFKEGR8&lid=LSTTSHHGYM4ARFKEGR8WLE2YP&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_504&otracker=browse&fm=organic&iid=2c6c04a5-bf90-4162-9f3e-ab9ad2a56c6b.TSHHGYM4ARFKEGR8.SEARCH&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,73.04,428,Budget,1
Men Slim Fit Self Design Spread Collar Casual Shirt,PEARL OCEAN,328,999,67,Hot Deal,https://www.flipkart.com/pearl-ocean-men-self-design-casual-black-shirt/p/itm649b9877287ac?pid=SHTG9YS6BC5JEDPY&lid=LSTSHTG9YS6BC5JEDPYDJHC6A&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_505&otracker=browse&fm=organic&iid=en_Zr_r9zxdvTi0bDdOCOeF3FqG2w3FbuiFSjFWUlVzI_RZ0uth1_hta18Kl0dJLay6Hy69wQ7u8toNfjgbYkRRTw%3D%3D&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,67.17,671,Budget,1
Men Tailored Fit Solid Cut Away Collar Casual Shirt,U.S. POLO ASSN.,989,2199,55,Hot Deal,https://www.flipkart.com/u-s-polo-assn-men-solid-casual-maroon-shirt/p/itma0f37a52fab6e?pid=SHTH3FYGMMPZMJZY&lid=LSTSHTH3FYGMMPZMJZYVYQYRN&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_506&otracker=browse&fm=organic&iid=2c6c04a5-bf90-4162-9f3e-ab9ad2a56c6b.SHTH3FYGMMPZMJZY.SEARCH&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,55.03,1210,Premium,1
Men Solid Polo Neck Polyester Blue T-Shirt,3BROS,246,999,75,Hot Deal,https://www.flipkart.com/3bros-solid-men-polo-neck-blue-t-shirt/p/itm448f44473c415?pid=TSHH9PCNWX8BU8EY&lid=LSTTSHH9PCNWX8BU8EYDMPFXT&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_507&otracker=browse&fm=organic&iid=en_Zr_r9zxdvTi0bDdOCOeF3FqG2w3FbuiFSjFWUlVzI_TEIF0OJAtlAaKdbUtWV276jNr68YvFglFThRNhN_mkPg%3D%3D&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,75.38,753,Budget,1
Men Solid Round Neck Nylon Black T-Shirt,NINQ,289,749,61,Hot Deal,https://www.flipkart.com/ninq-solid-men-round-neck-black-t-shirt/p/itm22792ec0f2e87?pid=TSHHFVCT8XVBTAJV&lid=LSTTSHHFVCT8XVBTAJVYC6WWV&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_508&otracker=browse&fm=organic&iid=en_Zr_r9zxdvTi0bDdOCOeF3FqG2w3FbuiFSjFWUlVzI_S30jeKy_rIXMyBNawD15tjotOawE6bs4lctAdnTfDoHPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,61.42,460,Budget,1
"Men Colorblock Polo Neck Polyester Black, Orange T-Shir...",Pace International,406,940,56,Hot Deal,https://www.flipkart.com/pace-international-colorblock-men-polo-neck-black-orange-t-shirt/p/itm075ce604c6b29?pid=TSHGHQMDGVGJWETF&lid=LSTTSHGHQMDGVGJWETFUL5IH1&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_509&otracker=browse&fm=organic&iid=2c6c04a5-bf90-4162-9f3e-ab9ad2a56c6b.TSHGHQMDGVGJWETF.SEARCH&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,56.81,534,Budget,1
Men Solid Polo Neck Polyester Blue T-Shirt,TECHNOSPORT,519,1499,0,No Offer,https://www.flipkart.com/technosport-solid-men-polo-neck-blue-t-shirt/p/itmc419ac2201f41?pid=TSHH2V2GRVXCHX4C&lid=LSTTSHH2V2GRVXCHX4CCYROOV&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_510&otracker=browse&fm=organic&iid=2c6c04a5-bf90-4162-9f3e-ab9ad2a56c6b.TSHH2V2GRVXCHX4C.SEARCH&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,65.38,980,Premium,1
Men Solid Mandarin Collar Cotton Blend Black T-Shirt,TRIPR,212,1999,89,Hot Deal,https://www.flipkart.com/tripr-solid-men-mandarin-collar-black-t-shirt/p/itm7dd5187e59102?pid=TSHHFKDVHNHZEZPA&lid=LSTTSHHFKDVHNHZEZPAUD2PN3&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_511&otracker=browse&fm=organic&iid=en_Zr_r9zxdvTi0bDdOCOeF3FqG2w3FbuiFSjFWUlVzI_RJKHOFTc1DodjjnDWQK4Ey3cXnCtVFOxvQtyjguC8ZNgaKg8hQxVtMHqLTdaqeDbc%3D&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,89.39,1787,Budget,1
Men Regular Fit Striped Button Down Collar Casual Shirt,DEEMOON,280,1999,85,Hot Deal,https://www.flipkart.com/deemoon-men-striped-casual-white-shirt/p/itm7d9a39163a84e?pid=SHTH4K2XNEWZY7AJ&lid=LSTSHTH4K2XNEWZY7AJ3JU8P3&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_512&otracker=browse&fm=organic&iid=en_Zr_r9zxdvTi0bDdOCOeF3FqG2w3FbuiFSjFWUlVzI_RYva-c_Mi2I6aIO9M4dx_D2UPbhbwdKRF7I2d45Ouwmg%3D%3D&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,85.99,1719,Budget,1
Men Solid Round Neck Pure Cotton Purple T-Shirt,RIGO,361,1399,74,Hot Deal,https://www.flipkart.com/rigo-solid-men-round-neck-purple-t-shirt/p/itmaa092665f4e2b?pid=TSHGU6NMTZKZTNXT&lid=LSTTSHGU6NMTZKZTNXTCTZMV9&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_513&otracker=browse&fm=organic&iid=2c6c04a5-bf90-4162-9f3e-ab9ad2a56c6b.TSHGU6NMTZKZTNXT.SEARCH&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,74.2,1038,Budget,1
Men Solid Round Neck Pure Cotton Black T-Shirt,Roadster,276,599,53,Hot Deal,https://www.flipkart.com/roadster-solid-men-round-neck-black-t-shirt/p/itmb6bb6afd883fe?pid=TSHFGQPMCWDBF5ZZ&lid=LSTTSHFGQPMCWDBF5ZZVVWZH0&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_514&otracker=browse&fm=organic&iid=2c6c04a5-bf90-4162-9f3e-ab9ad2a56c6b.TSHFGQPMCWDBF5ZZ.SEARCH&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,53.92,323,Budget,1
Self Design Men Round Neck Polycotton Grey T-Shirt,METRONAUT,265,1999,86,No Offer,https://www.flipkart.com/metronaut-self-design-men-round-neck-grey-t-shirt/p/itmd93c1fad3a0ed?pid=TSHGMGFWR6JVTNFG&lid=LSTTSHGMGFWR6JVTNFGQKBWGE&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_515&otracker=browse&fm=organic&iid=en_Zr_r9zxdvTi0bDdOCOeF3FqG2w3FbuiFSjFWUlVzI_S_sPiBQc3u9yDuC6EQHh2LpJmNIBo0UU6TTWAhNaJkVvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,86.74,1734,Budget,1
Men Solid Polo Neck Cotton Blend Black T-Shirt,Wrath,227,1499,84,Hot Deal,https://www.flipkart.com/wrath-solid-men-polo-neck-black-t-shirt/p/itm5170ea8ee593a?pid=TSHGTYP8CYZGSZVN&lid=LSTTSHGTYP8CYZGSZVN5ND4KM&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_516&otracker=browse&fm=organic&iid=2c6c04a5-bf90-4162-9f3e-ab9ad2a56c6b.TSHGTYP8CYZGSZVN.SEARCH&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,84.86,1272,Budget,1
"Men Striped Round Neck Polyester Grey, White T-Shirt",Force,243,1999,87,Hot Deal,https://www.flipkart.com/force-striped-men-round-neck-grey-white-t-shirt/p/itm18766c14e265d?pid=TSHH6TZKK6GDWGXX&lid=LSTTSHH6TZKK6GDWGXXBIQBLD&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_517&otracker=browse&fm=organic&iid=en_Zr_r9zxdvTi0bDdOCOeF3FqG2w3FbuiFSjFWUlVzI_SwxKAuxwcMv_K3sgmOVVjCZpakpGvh2O4mMLyJXLIqrA%3D%3D&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,87.84,1756,Budget,1
Men Regular Fit Checkered Button Down Collar Casual Shi...,RED TAPE,629,3499,82,Hot Deal,https://www.flipkart.com/red-tape-men-checkered-casual-dark-blue-grey-shirt/p/itm39f07276ea8ec?pid=SHTGYDJ839QWT5TK&lid=LSTSHTGYDJ839QWT5TKZX6CPK&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_518&otracker=browse&fm=organic&iid=en_Zr_r9zxdvTi0bDdOCOeF3FqG2w3FbuiFSjFWUlVzI_Tofek-Z7CMlP2Ds1AkxF0l4yhDb1NLOwP9LZH6qzIchEF-RT516lNv_aeXIPaRjgQ%3D&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,82.02,2870,Premium,1
Men Slim Fit Solid Spread Collar Casual Shirt,Dennis Lingo,499,1849,73,Hot Deal,https://www.flipkart.com/dennis-lingo-men-solid-casual-green-shirt/p/itmf8h3yjdjtqjgm?pid=SHTF8GZVQCHHUQKQ&lid=LSTSHTF8GZVQCHHUQKQFBBEWU&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_519&otracker=browse&fm=organic&iid=2c6c04a5-bf90-4162-9f3e-ab9ad2a56c6b.SHTF8GZVQCHHUQKQ.SEARCH&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,73.01,1350,Budget,1
"Men Regular Fit Self Design, Solid Slim Collar Casual S...",Solbiza,387,1299,70,"Buy 2 items, save extra 5%",https://www.flipkart.com/solbiza-men-self-design-solid-casual-multicolor-shirt/p/itm943506a2096fd?pid=SHTHGPSJXMCJY2HY&lid=LSTSHTHGPSJXMCJY2HYZWMW3C&marketplace=FLIPKART&store=clo%2Fash&srno=b_13_520&otracker=browse&fm=organic&iid=2c6c04a5-bf90-4162-9f3e-ab9ad2a56c6b.SHTHGPSJXMCJY2HY.SEARCH&ppt=None&ppn=None&ssid=t5arpyrnds0000001769929049315,13,70.21,912,Budget,1
Men Regular Fit Solid Casual Shirt,Congo Fit,431,999,56,"Buy 2 items, save extra 5%",https://www.flipkart.com/congo-fit-men-solid-casual-light-blue-shirt/p/itm72c9cbcacad51?pid=SHTHJGPERC6ZAVZH&lid=LSTSHTHJGPERC6ZAVZHM7DU1B&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_521&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e77RJ_azz-bfHWwbkHnhcewteKiRm8Yd57JAncB0HfDw3Q%3D%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,56.86,568,Budget,1
Pack of 4 Men Solid Round Neck Cotton Blend Multicolor ...,TRIPR,459,1999,77,"Buy 2 items, save extra 5%",https://www.flipkart.com/tripr-solid-men-round-neck-multicolor-t-shirt/p/itmbdcd52a2172b8?pid=TSHH7USMSJHNXAWQ&lid=LSTTSHH7USMSJHNXAWQVAAK7N&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_522&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e742_gaaMLpLC3JA0q7Z4YnCk12LSoMggkebgSvvRP_VkIQEIsITtCzc4bHaOMTqL08%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,77.04,1540,Budget,1
Men Regular Fit Printed Spread Collar Casual Shirt,Hems trends,421,1070,60,Hot Deal,https://www.flipkart.com/hems-trends-men-printed-casual-black-white-shirt/p/itm72941c1c5f808?pid=SHTGWBMKFAN9SYPE&lid=LSTSHTGWBMKFAN9SYPEJFVR4O&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_523&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.SHTGWBMKFAN9SYPE.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,60.65,649,Budget,1
Men Solid Round Neck Pure Cotton Dark Green T-Shirt,Triptee,216,1599,86,Hot Deal,https://www.flipkart.com/triptee-solid-men-round-neck-dark-green-t-shirt/p/itme10fdcf801563?pid=TSHGXZKDYBKFFBR2&lid=LSTTSHGXZKDYBKFFBR2B7QLZC&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_524&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.TSHGXZKDYBKFFBR2.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,86.49,1383,Budget,1
Men Solid Polo Neck Polyester Navy Blue T-Shirt,N AND J,266,799,66,Hot Deal,https://www.flipkart.com/n-j-solid-men-polo-neck-navy-blue-t-shirt/p/itm31cdf23c41b76?pid=TSHGTUHXDZMBYGQG&lid=LSTTSHGTUHXDZMBYGQGVLJFNT&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_525&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e77umDPx_rM-YH4lNBtv34ZG23-t89_F_ACNrZG-i_yZ-Q%3D%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,66.71,533,Budget,1
Men Regular Fit Solid Spread Collar Casual Shirt,Roadster,404,1499,73,Hot Deal,https://www.flipkart.com/roadster-men-solid-casual-blue-shirt/p/itm3b2bafcf067cb?pid=SHTGB8A4CEEFVZGT&lid=LSTSHTGB8A4CEEFVZGTMQSBGA&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_526&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.SHTGB8A4CEEFVZGT.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,73.05,1095,Budget,1
Self Design Men Round Neck Polycotton Dark Green T-Shir...,METRONAUT,235,1999,88,Hot Deal,https://www.flipkart.com/metronaut-self-design-men-round-neck-dark-green-t-shirt/p/itm620c29b9beba4?pid=TSHGMGFWK5SSMFAU&lid=LSTTSHGMGFWK5SSMFAUN8YVAG&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_527&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e74Ama6_saSlOntWVOgSW682EV4i3NEsjtmHilBBh8of8g%3D%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,88.24,1764,Budget,1
Men Solid Polo Neck Polyester Purple T-Shirt,N AND J,263,799,67,Hot Deal,https://www.flipkart.com/n-j-solid-men-polo-neck-purple-t-shirt/p/itma67d8119c5ec0?pid=TSHH6XYXVAH6W4CH&lid=LSTTSHH6XYXVAH6W4CH6HJ4IV&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_528&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e74zkVEM-FNIwt3DCTfqf4OkLGwDrHmcFu3mXlOX0HtPtw%3D%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,67.08,536,Budget,1
Men Regular Fit Solid Spread Collar Formal Shirt,VTEXX,278,1999,86,Hot Deal,https://www.flipkart.com/vtexx-men-solid-formal-pink-shirt/p/itmc385c3ae530e6?pid=SHTH8YFUTHYRBHGG&lid=LSTSHTH8YFUTHYRBHGGRYDVJU&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_529&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.SHTH8YFUTHYRBHGG.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,86.09,1721,Budget,1
Men Regular Fit Solid Spread Collar Casual Shirt,VTEXX,291,1699,82,Hot Deal,https://www.flipkart.com/vtexx-men-solid-casual-pink-shirt/p/itm20587e95bbe55?pid=SHTH9A2XY62SGKPA&lid=LSTSHTH9A2XY62SGKPAIND3FN&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_530&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.SHTH9A2XY62SGKPA.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,82.87,1408,Budget,1
Men Regular Fit Solid Button Down Collar Casual Shirt,RED TAPE,665,3599,81,Hot Deal,https://www.flipkart.com/red-tape-men-solid-casual-cream-shirt/p/itm0156fcde4db3c?pid=SHTGYGFYUZZV4VCA&lid=LSTSHTGYGFYUZZV4VCA4GVYJP&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_531&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e75KqcxXuz4H81u89jy2wtJKd9Wm7nG2heOEzkWWmpdSuYnfEY2D5bWfIUmTlXs_oiU%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,81.52,2934,Premium,1
Men Self Design Zip Neck Polycotton Black T-Shirt,KAJARU,336,999,66,"Buy 2 items, save extra 5%",https://www.flipkart.com/kajaru-self-design-men-zip-neck-black-t-shirt/p/itmfac6653d99aa4?pid=TSHHGFPZFKEPMWSU&lid=LSTTSHHGFPZFKEPMWSUL8DW7A&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_532&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e77AWrKNpojBmTYKV-C3mMgMngdKWvEQuPEYHL7muTC7fA%3D%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,66.37,663,Budget,1
Men Regular Fit Solid Spread Collar Formal Shirt,Voroxy,242,2199,88,Hot Deal,https://www.flipkart.com/voroxy-men-solid-formal-maroon-shirt/p/itm2cd55eaa1b694?pid=SHTGSREHSYHD7WPH&lid=LSTSHTGSREHSYHD7WPHUKUMD0&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_533&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.SHTGSREHSYHD7WPH.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,88.99,1957,Budget,1
Men Printed Hooded Neck Cotton Blend White T-Shirt,EyeBogler,269,2499,89,Hot Deal,https://www.flipkart.com/eyebogler-printed-men-hooded-neck-white-t-shirt/p/itm5f1a1f8f6f442?pid=TSHGH42HPUYGZGVU&lid=LSTTSHGH42HPUYGZGVUQVUTUM&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_534&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.TSHGH42HPUYGZGVU.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,89.24,2230,Budget,1
"Pack of 4 Men Solid Round Neck Polyester Silver, Blue, ...",FTX,392,1499,73,Hot Deal,https://www.flipkart.com/ftx-solid-men-round-neck-silver-blue-black-grey-t-shirt/p/itm39275afebb5b2?pid=TSHGEMGVQZ2TS6MF&lid=LSTTSHGEMGVQZ2TS6MFIZ62F2&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_535&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e75qaxRAjZPP4-qGZunVC1BrtY-2eM4FmnSgIHrHlTFu8Q%3D%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,73.85,1107,Budget,1
Men Tailored Fit Solid Cut Away Collar Casual Shirt,U.S. POLO ASSN.,1139,1999,43,Hot Deal,https://www.flipkart.com/u-s-polo-assn-men-solid-casual-white-shirt/p/itmb7af953534591?pid=SHTGR84J8RAZYEXF&lid=LSTSHTGR84J8RAZYEXFLFCIGH&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_536&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.SHTGR84J8RAZYEXF.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,43.02,860,Premium,0
Men Regular Fit Solid Casual Shirt,Feel high,393,1299,69,Hot Deal,https://www.flipkart.com/feel-high-men-solid-casual-white-black-shirt/p/itm9fd6c341bb8a8?pid=SHTGGC233MB8JANZ&lid=LSTSHTGGC233MB8JANZTNPMQT&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_537&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e763h50-GHjtlQyI5vXnSWjF2NtXyeEXMkGjppvRnngQjw%3D%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,69.75,906,Budget,1
Men Regular Fit Solid Button Down Collar Formal Shirt,DEEMOON,360,1499,75,"Buy 2 items, save extra 5%",https://www.flipkart.com/deemoon-men-solid-formal-pink-shirt/p/itm389495269b40a?pid=SHTH7ECYTSQPGXBQ&lid=LSTSHTH7ECYTSQPGXBQYQGZYZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_538&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e77cLENoGw-9Gyly88K2F-8NuPS-tUHaHzwfWHUADYhVcPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,75.98,1139,Budget,1
Men Solid Polo Neck Polyester Black T-Shirt,ADIDAS,558,1199,53,Hot Deal,https://www.flipkart.com/adidas-solid-men-polo-neck-black-t-shirt/p/itm86169267d26fe?pid=TSHH4B5FJHFRA7UA&lid=LSTTSHH4B5FJHFRA7UAKASGID&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_539&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.TSHH4B5FJHFRA7UA.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,53.46,641,Premium,1
Men Printed Round Neck Pure Cotton Black T-Shirt,SIXTEENLINES,162,899,81,Hot Deal,https://www.flipkart.com/sixteenlines-printed-men-round-neck-black-t-shirt/p/itmb6af1e0be08ac?pid=TSHHC5J9P4YWUHXE&lid=LSTTSHHC5J9P4YWUHXEZYYQCB&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_540&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.TSHHC5J9P4YWUHXE.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,81.98,737,Budget,1
"Pack of 2 Men Striped Polo Neck Cotton Blend Green, Mul...",rggarment,421,1699,75,Hot Deal,https://www.flipkart.com/rggarment-striped-men-polo-neck-green-multicolor-t-shirt/p/itm31059ead53f93?pid=TSHH5FZ4YXVHTXKJ&lid=LSTTSHH5FZ4YXVHTXKJIWBTKL&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_541&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e740QR8xLryk5WlqWB7iGy4eUUSp2g_BKCD0kIQzUV66RfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,75.22,1278,Budget,1
Pack of 3 Men Solid Round Neck Cotton Blend Multicolor ...,BLIVE,475,1999,76,Hot Deal,https://www.flipkart.com/blive-solid-men-round-neck-multicolor-t-shirt/p/itm2efe30e830368?pid=TSHH7ZEGYTGCVTG8&lid=LSTTSHH7ZEGYTGCVTG8W945VX&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_542&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e74e7Y1zOQB5ARxk_k8_w0MyHh3j_aqZZTQ5HK_JrxUt7o06z3QAm4-AoFL_C4Jep-g%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,76.24,1524,Budget,1
Pack of 5 Men Solid Round Neck Polyester Multicolor T-S...,InkTees,390,2495,84,Hot Deal,https://www.flipkart.com/inktees-solid-men-round-neck-multicolor-t-shirt/p/itm1e002039b1afe?pid=TSHGXM6QDYZSXRKX&lid=LSTTSHGXM6QDYZSXRKXSI2WDS&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_543&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.TSHGXM6QDYZSXRKX.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,84.37,2105,Budget,1
"Men Printed, Typography Round Neck Pure Cotton Green T-...",Magneto,260,1299,79,Hot Deal,https://www.flipkart.com/magneto-printed-typography-men-round-neck-green-t-shirt/p/itme985b87e19998?pid=TSHHYZYKHYWGH5GF&lid=LSTTSHHYZYKHYWGH5GFAF32D3&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_544&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.TSHHYZYKHYWGH5GF.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,79.98,1039,Budget,1
Men Slim Fit Self Design Spread Collar Casual Shirt,PEARL OCEAN,328,999,67,Hot Deal,https://www.flipkart.com/pearl-ocean-men-self-design-casual-black-shirt/p/itm649b9877287ac?pid=SHTG9YS6BC5JEDPY&lid=LSTSHTG9YS6BC5JEDPYDJHC6A&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_545&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e75X6GcExulCUb4MbX3AFsR-Hy69wQ7u8toNfjgbYkRRTw%3D%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,67.17,671,Budget,1
Men Regular Fit Solid Curved Collar Casual Shirt,Whipcord,243,1999,87,Hot Deal,https://www.flipkart.com/whipcord-men-solid-casual-white-shirt/p/itm5acae782401a8?pid=SHTGJVMHE4VW3XHB&lid=LSTSHTGJVMHE4VW3XHB9ZM9KM&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_546&otracker=browse&fm=organic&iid=05827554-bd37-4b9d-8511-9f8f91463e38.SHTGJVMHE4VW3XHB.SEARCH&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,87.84,1756,Budget,1
Men Solid Polo Neck Polyester Blue T-Shirt,3BROS,246,999,75,Hot Deal,https://www.flipkart.com/3bros-solid-men-polo-neck-blue-t-shirt/p/itm448f44473c415?pid=TSHH9PCNWX8BU8EY&lid=LSTTSHH9PCNWX8BU8EYDMPFXT&marketplace=FLIPKART&store=clo%2Fash&srno=b_14_547&otracker=browse&fm=organic&iid=en_zmtqEFudCK10ayhiipEGvMl3Y0RbCbQcQE6Fhou0e76dcZpqpS3jyPg3INdLiK8LjNr68YvFglFThRNhN_mkPg%3D%3D&ppt=None&ppn=None&ssid=kz1om1bur40000001769929053468,14,75.38,753,Budget,1
